ResourceName,StandardName,DisplayName,Definition,Groups,SimpleDataType,SourceResource,SugMaxLength,SugMaxPrecision,Synonyms,FrenchCanadianDisplayName,SpanishDisplayName,ElementStatus,RecordId,LegacyRecordId,LookupStatus,LookupName,RepeatingElement,PropertyTypes,Payloads,StatusChangeDate,RevisedDate,AddedInVersion,WikiPageTitle,WikiPageUrl,WikiPageId,TargetResourceKey,SourceResourceKey,BEDES
Property,HighSchool,High School,The name of the high school having a catchment area that includes the associated property.,"Location,School","String List, Single",,50,,,,Escuela Secundaria,Active,608b833,100095,Open,HighSchool,No,"RESI,RLSE,RINC,LAND,MOBI,FARM,COMS,COML,BUSO",IDX,2018-12-26,2018-12-05,,HighSchool Field,https://ddwiki.reso.org/display/DDW17/HighSchool+Field,1130307,,,
Property,HighSchoolDistrict,High School District,"The name of the high school district having a catchment area that includes the associated property. When only one school district is used, this field should be used over the Junior or Elementary Districts.","Location,School","String List, Single",,50,,SchoolDistrict,,Distrito de Escuela Secundaria,Active,d514bc2,100098,Open,HighSchoolDistrict,No,"RESI,RLSE,RINC,LAND,MOBI,FARM,COMS,COML,BUSO",IDX,2018-12-26,2018-12-05,,HighSchoolDistrict Field,https://ddwiki.reso.org/display/DDW17/HighSchoolDistrict+Field,1130315,,,
Property,HomeWarrantyYN,Home Warranty Yes/No,Is a home warranty included in the sale of the property? Single select.,Listing,Boolean,,,,HomeWarranty,,Garantía Inmobiliaria SN,Active,2e27083,100008,,,No,"RESI,RLSE,RINC,MOBI,FARM",,2014-07-03,2013-11-21,,HomeWarrantyYN Field,https://ddwiki.reso.org/display/DDW17/HomeWarrantyYN+Field,1130204,,,
Property,HorseAmenities,Horse Amenities,A list of horse amenities on the lot or in the community.,Characteristics,"String List, Multi",,1024,,,,Servicios Equinos,Active,836b932,100879,Open with Enumerations,HorseAmenities,No,"RESI,RLSE,LAND",,2018-12-26,2018-06-02,,HorseAmenities Field,https://ddwiki.reso.org/display/DDW17/HorseAmenities+Field,1129882,,,
Property,HorseYN,Horse Yes/No,The Property is allowed to raise horses.,Characteristics,Boolean,,,,,,Caballo SN,Active,dc984da,100878,,,No,"RESI,RLSE,LAND",,2014-07-03,2013-11-21,,HorseYN Field,https://ddwiki.reso.org/display/DDW17/HorseYN+Field,1129889,,,
Property,HoursDaysOfOperation,Hours/Days Of Operation,A simplified enumerated list of the days and hours of operation of the business being sold. i.e. Open 24 Hours or Open 7 Days. For more detailed descriptions use the HoursDaysofOperationDescription field.,Business,"String List, Multi",,1024,,,,Horas Días de Operación,Active,d490477,100916,Open with Enumerations,HoursDaysOfOperation,No,BUSO,,2016-06-21,2015-10-22,,HoursDaysOfOperation Field,https://ddwiki.reso.org/display/DDW17/HoursDaysOfOperation+Field,1129910,,,
Property,HoursDaysOfOperationDescription,Hours/Days Of Operation Description,"A detailed description of the hours and days the business being sold is open for business. For a specific list of simplified times the business is open, use the HoursDaysOfOperation Field (enumerated).",Business,String,,255,,,,Descripción de Horas Días de Operación,Active,0c8d765,100942,,,No,BUSO,,2015-07-21,2017-09-01,1.4.0,HoursDaysOfOperationDescription Field,https://ddwiki.reso.org/display/DDW17/HoursDaysOfOperationDescription+Field,1129915,,,
Property,Inclusions,Inclusions,Portable elements of the property that will be included in the sale.,"Listing,Contract",String,,1024,,InclusionRemarks,,Inclusiones,Active,ae12d18,100057,,,No,"RESI,RLSE,RINC,LAND,MOBI,FARM,COMS,COML,BUSO",,2011-11-09,2011-11-09,,Inclusions Field,https://ddwiki.reso.org/display/DDW17/Inclusions+Field,1130215,,,
Property,IncomeIncludes,Income Includes,"A list of income sources included in the GrossScheduledIncome and GrossIncome. i.e. Laundry, Parking, Recreation, Storage, etc.",Financial,"String List, Multi",,1024,,,,Inclusiones de Ingreso,Active,7d8e12d,100881,Open with Enumerations,IncomeIncludes,No,"RINC,LAND",,2015-07-21,2015-08-12,,IncomeIncludes Field,https://ddwiki.reso.org/display/DDW17/IncomeIncludes+Field,1130041,,,
Property,InsuranceExpense,Insurance Expense,The annual expense that is not paid directly by the tenant and is included in the Operating Expense calculations.,Financial,Number,,14,2,,,Gasto Seguro,Active,be002a1,100267,,,No,"RINC,COMS,COML",,2011-11-09,2012-04-20,,InsuranceExpense Field,https://ddwiki.reso.org/display/DDW17/InsuranceExpense+Field,1130047,,,
Property,InteriorFeatures,Interior Features,A list of features or description of the interior of the property included in the sale/lease.,Structure,"String List, Multi",,1024,,,,Características Internas,Active,b5b9eaa,100343,Open with Enumerations,InteriorOrRoomFeatures,No,"RESI,RLSE,RINC,MOBI,FARM",IDX,2018-12-26,2018-12-05,,InteriorFeatures Field,https://ddwiki.reso.org/display/DDW17/InteriorFeatures+Field,1130146,,,
Property,InternetAddressDisplayYN,Internet Address Display Yes/No,A yes/no field that states the seller has allowed the listing address to be displayed on Internet sites.,"Listing,Marketing",Boolean,,,,,,Visualización de Dirección de Internet SN,Active,34eef7e,100045,,,No,"RESI,RLSE,RINC,LAND,MOBI,FARM,COMS,COML,BUSO",IDX,2018-12-26,2018-12-05,1.4.0,InternetAddressDisplayYN Field,https://ddwiki.reso.org/display/DDW17/InternetAddressDisplayYN+Field,1130325,,,
Property,InternetAutomatedValuationDisplayYN,Internet Automated Valuation Display Yes/No,A yes/no field that states the seller allows the listing can be displayed with an AVM on Internet sites.,"Listing,Marketing",Boolean,,,,,,Visualización de Valuación Automática de Internet SN,Active,91e11c7,100047,,,No,"RESI,RLSE,RINC,LAND,MOBI,FARM,COMS,COML,BUSO",IDX,2018-12-26,2018-12-05,1.4.0,InternetAutomatedValuationDisplayYN Field,https://ddwiki.reso.org/display/DDW17/InternetAutomatedValuationDisplayYN+Field,1130331,,,
Property,InternetConsumerCommentYN,Internet Consumer Comment Yes/No,A yes/no field that states the seller allows a comment or blog system to be attached to the listing on Internet sites.,"Listing,Marketing",Boolean,,,,,,Comentario de Consumidor de Internet SN,Active,6304db7,100046,,,No,"RESI,RLSE,RINC,LAND,MOBI,FARM,COMS,COML,BUSO",IDX,2018-12-26,2018-12-05,1.4.0,InternetConsumerCommentYN Field,https://ddwiki.reso.org/display/DDW17/InternetConsumerCommentYN+Field,1130337,,,
Property,InternetEntireListingDisplayYN,Internet Entire Listing Display Yes/No,A yes/no field that states the seller has allowed the listing to be displayed on Internet sites.,"Listing,Marketing",Boolean,,,,,,Visualización de Listado Completo de Internet SN,Active,6464d65,100044,,,No,"RESI,RLSE,RINC,LAND,MOBI,FARM,COMS,COML,BUSO",IDX,2018-12-26,2018-12-05,1.4.0,InternetEntireListingDisplayYN Field,https://ddwiki.reso.org/display/DDW17/InternetEntireListingDisplayYN+Field,1130343,,,
Property,IrrigationSource,Irrigation Source,The source which the property receives its water for irrigation.,Utilities,"String List, Multi",,1024,,,,Fuente de Irrigación,Active,685e4ca,100285,Open,IrrigationSource,No,"LAND,FARM",,2015-07-21,2014-10-18,,IrrigationSource Field,https://ddwiki.reso.org/display/DDW17/IrrigationSource+Field,1130494,,,
Property,IrrigationWaterRightsAcres,Irrigation Water Rights Acres,The number of acres allowed under the property's water rights.,Utilities,Number,,16,4,,,Derechos de Agua de Riego Hectáreas,Active,603148d,100284,,,No,FARM,,2016-06-21,2015-08-28,,IrrigationWaterRightsAcres Field,https://ddwiki.reso.org/display/DDW17/IrrigationWaterRightsAcres+Field,1130501,,,
